TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
31629,DPW Maintained,Myoporum laetum :: Myoporum,2667 47th Ave,1,Sidewalk: Curb side : Cutout,Private,5/22/95 0:00,12,,37.73673005,-122.5054154
3851,Permitted Site,Lophostemon confertus :: Brisbane Box,201X Cashmere St,8,Sidewalk: Curb side : Cutout,Private,8/16/96 0:00,3,3X3,37.73658386,-122.3861908
59117,DPW Maintained,Prunus cerasifera :: Cherry Plum,530 10th Ave,1,Sidewalk: Curb side : Cutout,Private,7/18/08 0:00,4,3x3,37.7782838,-122.4682692
22013,DPW Maintained,Lophostemon confertus :: Brisbane Box,2799 03rd St,2,Sidewalk: Curb side : Cutout,DPW,2/14/95 0:00,6,3X3,37.75411643,-122.3877791
17663,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,890X Oak St,1,Sidewalk: Curb side : Cutout,Private,6/22/98 0:00,6,3X3,37.77365522,-122.4338792
17686,DPW Maintained,Lophostemon confertus :: Brisbane Box,1090 Pierce St,6,Sidewalk: Curb side : Cutout,DPW,11/30/16 0:00,18,4X4,37.78000347,-122.4353399
40097,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1936 McAllister St,1,Sidewalk: Curb side : Cutout,Private,3/18/99 0:00,10,,37.77714679,-122.4439753
29294,DPW Maintained,Lophostemon confertus :: Brisbane Box,400X Portola Dr,15,Median : Cutout,DPW,10/14/05 0:00,3,3X3,37.74595104,-122.4501899
52133,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,827 Pierce St,4,Sidewalk: Curb side : Cutout,Private,10/26/05 0:00,4,,37.7779545,-122.4350687
28977,Permitted Site,Lophostemon confertus :: Brisbane Box,300X 09th St,1,Sidewalk: Curb side : Cutout,Private,2/17/06 0:00,3,3x3,37.77370819,-122.4116558
86692,Permitted Site,Acer rubrum 'Red Sunset' :: Red Swamp Maple,799 Bryant St,1,Sidewalk: Curb side : Cutout,Private,4/9/07 0:00,3,3x3,37.77601331,-122.4024589
122701,Planning Code 138.1 required,Acer rubrum :: Red Maple,2895 San Bruno Ave,5,Sidewalk: Curb side : Cutout,Private,11/16/16 0:00,3,3x9,37.72533436,-122.4025691
42885,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,2546 34th Ave,1,Sidewalk: Curb side : Cutout,Private,7/3/00 0:00,4,,37.73960987,-122.4914982
49703,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,3375 17th St,1,Sidewalk: Curb side : Cutout,Private,6/3/03 0:00,3,3x3,37.76329368,-122.4216407
35351,DPW Maintained,Acacia baileyana :: Bailey's Acacia,1274 De Haro St,2,Sidewalk: Curb side : Cutout,Private,2/23/98 0:00,11,5x5,37.75364778,-122.4006401
34477,DPW Maintained,Arbutus unedo :: Strawberry Tree,1818 Taylor St,1,Sidewalk: Curb side : Cutout,Private,7/15/97 0:00,11,,37.79920587,-122.4139165
254279,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,80X Junipero Serra Blvd,3,Median : Yard,Private,12/24/20 13:32,3,3x3,37.73363503,-122.4718997
5297,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1600 Divisadero St,3,Sidewalk: Curb side : Cutout,DPW,12/7/95 0:00,3,2X3,37.78497847,-122.4397165
50677,DPW Maintained,Prunus cerasifera :: Cherry Plum,320 Clementina St,2,Sidewalk: Curb side : Cutout,Private,12/17/09 0:00,6,3x3,37.78207986,-122.4022275
33926,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2050 Divisadero St,1,Sidewalk: Curb side : Cutout,Private,3/25/97 0:00,7,,37.78884219,-122.4404764
173686,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,2211 Palou Ave,1,Sidewalk: Curb side : Cutout,Private,1/12/17 0:00,3,,37.74047755,-122.402136
93051,DPW Maintained,Pittosporum undulatum :: Victorian Box,1555X Fairfax Ave,1,Sidewalk: Curb side : Cutout,DPW,1/9/10 0:00,3,3x3,37.74202412,-122.3889676
10198,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1209 Guerrero St,1,Sidewalk: Curb side : Cutout,Private,1/25/91 0:00,3,2X2,37.75166612,-122.4227317
5345,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,185 Dolores St,1,Sidewalk: Curb side : Cutout,DPW,3/21/97 0:00,25,3X3,37.76654486,-122.4264271
65965,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2647 23rd Ave,1,Sidewalk: Curb side : Cutout,Private,6/21/90 0:00,7,,37.73825118,-122.4797532
29278,DPW Maintained,Lophostemon confertus :: Brisbane Box,300X Portola Dr,22,Median : Cutout,DPW,10/14/05 0:00,3,3X3,37.74655273,-122.4473916
116003,Undocumented,Acacia melanoxylon :: Blackwood Acacia,945 FRONT ST,2,Sidewalk: Curb side : Cutout,Private,6/8/16 0:00,3,3x3,37.80014252,-122.4002996
86362,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2515 25th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/18/06 0:00,3,3x3,37.74057455,-122.4820492
43969,DPW Maintained,Pittosporum undulatum :: Victorian Box,460 Natoma St,2,Sidewalk: Curb side : Cutout,Private,8/24/00 0:00,4,,37.78079971,-122.4069534
7660,DPW Maintained,Ulmus parvifolia :: Chinese Elm,3340 Folsom St,1,Sidewalk: Curb side : Cutout,DPW,9/23/15 13:35,3,4x4,37.74444126,-122.4134105
52448,DPW Maintained,Prunus cerasifera :: Cherry Plum,431 11th Ave,1,Sidewalk: Curb side : Cutout,Private,12/22/05 0:00,4,,37.78010265,-122.4696633
14551,Permitted Site,Maytenus boaria :: Mayten,836 Masonic Ave,1,Sidewalk: Curb side : Cutout,Private,3/17/92 0:00,45,3X3,37.77344779,-122.4457625
86551,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1801X 27th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/28/06 0:00,8,3x3,37.75380377,-122.4851099
69477,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1630 16th Ave,1,Sidewalk: Curb side : Cutout,Private,12/23/14 0:00,3,,37.75742938,-122.4735214
30442,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',350 Union St,4,Sidewalk: Curb side : Cutout,Private,5/11/56 0:00,14,,37.80101206,-122.405142
29057,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,400X 11th St,3,Sidewalk: Curb side : Cutout,DPW,12/27/05 0:00,3,3x3,37.77054452,-122.4124944
115755,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,30 Brunswick St,1,Sidewalk: Curb side : Cutout,Private,2/24/16 0:00,3,,37.71191656,-122.4386809
51630,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,3100ON LYON ST Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,7/8/10 0:00,3,,37.79191482,-122.4465266
90290,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4825X Balboa St,3,Sidewalk: Curb side : Cutout,DPW,4/24/08 0:00,3,3x3,37.77470249,-122.5111315
93572,DPW Maintained,Agonis flexuosa 'After Dark' :: Peppermint willow 'After Dark',757 04th Ave,1,Sidewalk: Curb side : Cutout,Private,3/12/10 0:00,14,,37.7745306,-122.4617453
31509,DPW Maintained,Prunus cerasifera :: Cherry Plum,2426 24th St,1,Sidewalk: Curb side : Cutout,Private,5/10/95 0:00,6,,37.75321758,-122.4039038
13111,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1599 Lombard St,3,Sidewalk: Curb side : Cutout,DPW,6/22/94 0:00,24,3X3,37.80085103,-122.427239
258205,Permitted Site,Melaleuca nesophila :: Pink Melaleuca,2434 41st Ave,,Sidewalk: Curb side : Cutout,Private,4/16/19 0:00,3,3x3,37.74134651,-122.4991465
90926,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3835 Anza St,1,Sidewalk: Curb side : Cutout,DPW,11/10/08 0:00,3,3x3,37.7778655,-122.4894524
86307,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1491 25th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/12/06 0:00,3,3x3,37.75979469,-122.4833825
27151,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1725 Silver Ave,1,Sidewalk: Curb side : Cutout,DPW,1/2/13 0:00,3,3X3,37.7334939,-122.4039783
140071,Undocumented,Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',601X Octavia St,2,Sidewalk: Curb side : Cutout,Private,11/1/20 0:00,3,Width 0ft,37.77783486,-122.4248578
85888,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2538 26th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/20/06 0:00,3,3x3,37.74009398,-122.4829267
31954,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,376 Larkin St,1,Sidewalk: Curb side : Cutout,Private,12/28/16 0:00,3,,37.78105077,-122.4169857
108498,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,762 10th Ave,,Sidewalk: Curb side : Cutout,Private,12/23/14 0:00,3,3x3,37.77400884,-122.4680053
26175,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1780X Turk St,3,Sidewalk: Curb side : Cutout,DPW,3/14/97 0:00,3,4X4,37.78025101,-122.437837
14046,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1355 Market St,12,Sidewalk: Curb side : Cutout,DPW,9/25/89 0:00,12,4x4,37.77728031,-122.4163653
221474,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,400x Guerrero St,7,Median : Cutout,DPW,4/29/15 10:16,1,Width 3ft,37.76399706,-122.4240315
93577,Permitted Site,Olea europaea 'Fruitless' :: Fruitless Olive,2998 San Jose Ave,5,Sidewalk: Curb side : Cutout,Private,9/13/10 0:00,6,3x3,37.71124805,-122.4558585
29157,DPW Maintained,Lophostemon confertus :: Brisbane Box,450 Jones St,3,Sidewalk: Curb side : Cutout,DPW,5/23/19 0:00,3,3x3,37.78555736,-122.412837
82893,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,1325 Howard St,4,Sidewalk: Curb side : Cutout,Private,7/7/09 0:00,3,3x3,37.77464331,-122.4134451
3217,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3838 California St,3,Sidewalk: Curb side : Cutout,Private,3/18/94 0:00,4,3X3,37.78598314,-122.4575035
61688,DPW Maintained,Magnolia x soulangiana :: Saucer Magnolia,1492 McAllister St,1,Sidewalk: Curb side : Cutout,Private,7/8/86 0:00,1,3x3,37.77809498,-122.4365667
52825,DPW Maintained,Arbutus unedo :: Strawberry Tree,323 26th Ave,1,Sidewalk: Curb side : Cutout,Private,6/6/06 0:00,2,,37.78330218,-122.4861181
29601,DPW Maintained,Leptospermum laevigatum :: Australian Tea Tree,900X Junipero Serra Blvd,10,Median : Cutout,DPW,3/9/13 0:00,3,3X3,37.72116395,-122.4725999
8097,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,762 Fulton St,8,Sidewalk: Curb side : Cutout,Arts Commission,12/4/10 0:00,3,3X3,37.77806937,-122.4292179
57747,DPW Maintained,Prunus x yedoensis :: Yoshino Cherry,3425 Jackson St,1,Sidewalk: Curb side : Cutout,Private,1/19/77 0:00,8,,37.79027432,-122.4513842
109353,DPW Maintained,Ficus Spp. ::,2505 Pacific Ave,6,Sidewalk: Property side : Cutout,Private,2/11/15 0:00,3,.5x1,37.7929686,-122.4367077
91950,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,801X Irving St,1,Sidewalk: Curb side : Cutout,DPW,2/19/09 0:00,3,3x3,37.76398072,-122.466339
59795,DPW Maintained,Prunus cerasifera :: Cherry Plum,629 10th Ave,1,Sidewalk: Curb side : Cutout,Private,8/27/81 0:00,3,,37.77645615,-122.4683352
35119,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,677 Lisbon St,1,Sidewalk: Curb side : Cutout,Private,1/28/98 0:00,5,,37.71763747,-122.4368228
43672,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',511 02nd Ave,1,Sidewalk: Curb side : Cutout,Private,7/25/00 0:00,14,,37.77903531,-122.4599217
106735,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1645 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,5/30/14 0:00,4,3x3,37.79484691,-122.4224838
91197,DPW Maintained,Hymenosporum flavum :: Sweet Shade,442 Haight St,1,Sidewalk: Curb side : Cutout,DPW,5/28/11 0:00,3,3x3,37.77235718,-122.4295785
85777,DPW Maintained,Ulmus parvifolia :: Chinese Elm,1355 Folsom St,1,Sidewalk: Curb side : Cutout,DPW,5/7/07 0:00,3,3x3,37.77308849,-122.4123082
29606,DPW Maintained,Cotoneaster SPP :: Cotoneaster,900X Junipero Serra Blvd,15,Median : Cutout,DPW,3/9/13 0:00,3,3X3,37.72109014,-122.4726091
36954,DPW Maintained,Olea europaea :: Olive Tree,351 04th Ave,1,Sidewalk: Curb side : Cutout,Private,7/9/12 0:00,2,,37.7821633,-122.4622954
87840,DPW Maintained,Prunus domestica 'Mariposa' :: Mariposa Plum,150 Golden Gate Ave,1,Sidewalk: Curb side : Cutout,Private,6/6/08 0:00,5,3x3,37.78203231,-122.4130851
46782,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,86 Theresa St,1,Sidewalk: Curb side : Cutout,Private,4/25/02 0:00,11,,37.72858941,-122.4340649
25276,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1914 Ocean Ave,1,Sidewalk: Curb side : Cutout,DPW,6/4/97 0:00,5,3X3,37.72549332,-122.4625275
89302,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,504- 508 Broadway,2,Sidewalk: Curb side : Cutout,Private,10/28/08 0:00,6,3x3,37.7980748,-122.4057241
29625,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,900X Junipero Serra Blvd,34,Median : Cutout,DPW,3/9/13 0:00,3,3X3,37.7203755,-122.4726317
192595,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1321 Mission St,2,Sidewalk: Curb side : Cutout,Private,3/7/95 0:00,3,Width 4ft,37.77600574,-122.4148326
21159,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2300X Sunset Blvd,6,Sidewalk: Curb side : Cutout,DPW,5/22/97 0:00,3,10,37.74406883,-122.4946824
49037,Permitted Site,Afrocarpus gracilior :: Fern Pine,1190 Sanchez St,2,Sidewalk: Curb side : Cutout,Private,1/7/03 0:00,10,,37.75010794,-122.429604
46822,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,571 Athens St,1,Sidewalk: Curb side : Cutout,Private,4/24/02 0:00,7,,37.71898006,-122.4303596
103870,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,1406 Polk St,1,Sidewalk: Curb side : Pot,DPW,11/1/09 0:00,3,3x3,37.78973715,-122.4207866
48530,DPW Maintained,Leptospermum laevigatum :: Australian Tea Tree,2251 26th Ave,1,Sidewalk: Curb side : Cutout,Private,8/22/02 0:00,6,,37.74549613,-122.4834757
29324,DPW Maintained,Lophostemon confertus :: Brisbane Box,1250X Portola Dr,13,Median : Cutout,DPW,10/14/05 0:00,3,3x3,37.74001208,-122.4635823
51092,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1962 29th Ave,1,Sidewalk: Curb side : Cutout,Private,7/26/04 0:00,8,,37.7507135,-122.4868963
38690,DPW Maintained,Pyrus calleryana :: Ornamental Pear,1529 Grove St,1,Sidewalk: Curb side : Cutout,Private,12/2/13 0:00,8,6x5,37.77537003,-122.4419002
90730,DPW Maintained,Yucca gloriosa :: Spanish Dagger,4575X Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,4/7/08 0:00,3,3x3,37.77329373,-122.5077218
46399,DPW Maintained,Leptospermum laevigatum :: Australian Tea Tree,2110 47th Ave,1,Sidewalk: Curb side : Cutout,Private,3/5/02 0:00,5,,37.74708908,-122.5059809
2124,DPW Maintained,Lophostemon confertus :: Brisbane Box,1100X Bosworth St,13,Sidewalk: Curb side : Cutout,DPW,8/6/05 0:00,3,,37.73462174,-122.4388132
109711,DPW Maintained,Melaleuca quinquenervia :: Cajeput,46 Wanda St,1,Sidewalk: Curb side : Cutout,Private,3/2/15 0:00,3,3x3,37.72286969,-122.4402919
90264,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3832X Balboa St,2,Sidewalk: Curb side : Cutout,DPW,4/22/08 0:00,3,3x3,37.77566763,-122.5000838
29807,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1695X Evans Ave,4,Sidewalk: Curb side : Cutout,Purchasing Dept,9/11/06 0:00,3,4x4,37.74391708,-122.3902499
91907,DPW Maintained,Pittosporum undulatum :: Victorian Box,1634 Irving St,1,Sidewalk: Curb side : Cutout,DPW,12/15/08 0:00,3,3x3,37.76369387,-122.4753698
26606,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1485 Bay Shore Blvd,4,Sidewalk: Curb side : Cutout,Private,10/14/11 0:00,6,3X3,37.72607324,-122.4015272
2405,DPW Maintained,Acer x freemanii :: Freeman Maple,2730X Bryant St,1,Sidewalk: Curb side : Cutout,DPW,5/19/04 0:00,3,3X3,37.75070215,-122.4090422
261531,DPW Maintained,Cordyline australis :: Dracena Palm,601 44th Ave,2,Sidewalk: Curb side : Cutout,Private,1/16/20 0:00,3,Width 4ft,37.77698955,-122.5050158
224651,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,157 Prospect Ave,1,Sidewalk: Curb side : Cutout,Private,1/8/20 0:00,3,5x9,37.74268201,-122.4191292
93411,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1532 Taraval St,1,Sidewalk: Curb side : Cutout,DPW,6/29/21 0:00,3,3x3,37.74283017,-122.4827108
218584,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3672 19th Ave,1,Sidewalk: Curb side : Yard,DPW,11/7/15 13:03,3,Width 3ft,37.72321146,-122.4748858
86008,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1726 28th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/12/07 0:00,3,3x3,37.75512819,-122.4861167
103817,Permitted Site,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1100 Polk St,3,Sidewalk: Curb side : Cutout,Private,11/1/09 0:00,3,3x3,37.78709576,-122.4198232
31875,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2201 Lyon St,1,Sidewalk: Curb side : Cutout,Private,7/28/97 0:00,7,,37.79137116,-122.446278
53879,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1087 Goettingen St,1,Sidewalk: Curb side : Cutout,Private,3/10/72 0:00,11,,37.7186698,-122.4030909
86006,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1766 28th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/12/07 0:00,3,3x3,37.7544549,-122.4860748
93331,DPW Maintained,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,2100X Turk Blvd,14,Sidewalk: Curb side : Cutout,DPW,11/20/08 0:00,3,3x3,37.77931477,-122.4437504
151145,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,2900 Mariposa St,1,Sidewalk: Curb side : Cutout,Private,10/9/20 0:00,3,Width 4ft,37.76296252,-122.4123597
52605,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,900 Gilman Ave,2,Sidewalk: Curb side : Cutout,Private,2/3/06 0:00,2,,37.71737647,-122.3864595
116926,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,900x 24th St,5,Sidewalk: Curb side : Cutout,Private,11/22/16 0:00,3,5x5,37.75409547,-122.3892715
47111,Permitted Site,Leptospermum laevigatum :: Australian Tea Tree,189 Bonview St,1,Sidewalk: Curb side : Cutout,Private,5/3/02 0:00,6,3x3,37.74091951,-122.4181096
24418,Permitted Site,Lophostemon confertus :: Brisbane Box,1711X Gough St,1,Sidewalk: Curb side : Cutout,Private,5/20/95 0:00,13,3X3,37.78910432,-122.4255327
36040,Permitted Site,Robinia x ambigua :: Locust,301X Florida St,4,Sidewalk: Curb side : Cutout,Private,4/27/98 0:00,8,3x3,37.7655083,-122.4109177
8968,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5030 Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,1/19/05 0:00,3,3X3,37.78075045,-122.4733945
43825,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2547 35th Ave,1,Sidewalk: Curb side : Cutout,Private,7/27/00 0:00,4,,37.73954934,-122.4927292
124720,DPW Maintained,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,701x York St,2,Sidewalk: Curb side : Cutout,Private,12/5/16 0:00,3,3x3,37.76043282,-122.4088299
84557,Permitted Site,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1111X Sanchez St,2,Sidewalk: Curb side : Cutout,Private,12/27/12 0:00,5,4x4,37.75150165,-122.4296186
93453,DPW Maintained,Podocarpus macrophyllus :: Yew Pine,2139 Taraval St,1,Sidewalk: Curb side : Cutout,DPW,2/23/09 0:00,3,3x3,37.74236439,-122.4892489
10016,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',236 Guerrero St,1,Sidewalk: Curb side : Cutout,DPW,6/11/16 6:59,3,3x3,37.76734107,-122.4244749
6525,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1200X Evans Ave,17,Median : Cutout,DPW,9/14/06 0:00,3,15,37.7395401,-122.3822826
54789,DPW Maintained,Ficus microcarpa :: Chinese Banyan,271 Tocoloma Ave,1,Sidewalk: Curb side : Cutout,Private,8/2/72 0:00,21,,37.71179957,-122.3979924
91199,DPW Maintained,Hymenosporum flavum :: Sweet Shade,460 Haight St,1,Sidewalk: Curb side : Cutout,DPW,5/2/09 0:00,3,3x3,37.77229501,-122.4298268
29004,DPW Maintained,Fraxinus spp :: Ash Spp,151 10th St,1,Sidewalk: Curb side : Cutout,Private,12/27/05 0:00,6,3x3,37.77462813,-122.4149562
162651,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,164 Brighton Ave,1,Sidewalk: Curb side : Cutout,Private,6/15/21 0:00,3,Width 0ft,37.72114778,-122.4550561
29182,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3201X Ortega St,3,Sidewalk: Curb side : Cutout,DPW,3/18/06 0:00,3,3X3,37.7513564,-122.497798
24819,DPW Maintained,Acacia baileyana :: Bailey's Acacia,400X Alemany Blvd,11,Sidewalk: Curb side : Cutout,DPW,4/9/01 0:00,18,3x3,37.73284914,-122.4148774
199343,DPW Maintained,Eucalyptus sideroxylon :: Red Ironbark,1801 03rd St,2,Sidewalk: Property side : Yard,Private,10/16/19 0:00,3,Width 4ft,37.76540501,-122.3887907
34590,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3090 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,12/8/09 0:00,6,,37.79199007,-122.445918
178876,Permitted Site,Prunus serrulata :: Ornamental Cherry,852 Paris St,2,Sidewalk: Curb side : Cutout,Private,7/12/05 0:00,1,Width 2ft,37.71599132,-122.4393049
26025,Permitted Site,Phoenix canariensis :: Canary Island Date Palm,599X The Embarcadero,1,Median : Cutout,Port,12/1/00 0:00,36,4X4,37.8008488,-122.3992317
261311,Permitted Site,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,3368 Jackson St,1,Sidewalk: Curb side : Cutout,Private,12/30/19 0:00,3,3x3,37.79051968,-122.4503209
8103,Permitted Site,Rhamnus alaternus :: Italian Buckthorn,775 Fulton St,2,Sidewalk: Curb side : Cutout,Private,4/14/98 0:00,8,3X3,37.7778928,-122.4293284
32338,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2608 Fulton St,1,Sidewalk: Curb side : Cutout,Private,10/3/96 0:00,4,,37.77424723,-122.4597931
26082,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,205 Broad St,1,Sidewalk: Curb side : Cutout,Private,12/31/97 0:00,8,3X3,37.71308946,-122.4593578
108089,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2501X 18th St,1,Sidewalk: Curb side : Cutout,Private,11/20/14 0:00,3,,37.76182834,-122.4079887
